uid,amount_usd,kind,class,token_bought_symbol,token_sold_symbol,token_bought_amount,token_sold_amount,token_bought_price_usd,token_sold_price_usd,fulfill,fee
0x8509b170fcb1f1e0dd55e8b31ad2e5508560875a350b87b602d850528b878f60a24caf14eebc10ce331a9312a9da2adc61f93ea066bd1f16,494.1537443873869,sell,limit,ONDO,USDC,537.6344086021506,500.0,1.0955294244968274,0.9883074887747738,0,0.0
0x0789a60f21507647a98c31e1056add0fb1ba4de621fef44ae5abe47ef8b23853a24caf14eebc10ce331a9312a9da2adc61f93ea066bd1f01,494.1537443873869,sell,limit,ONDO,USDC,515.4639175257732,500.0,1.0955294244968274,0.9883074887747738,0,0.0
0xfde98f9c4412c6ca91a0aec96d04a4936990a1c815d21054b1ff6179dfb6395fa24caf14eebc10ce331a9312a9da2adc61f93ea066bd1edd,494.1537443873869,sell,limit,ONDO,USDC,490.1960784313726,500.0,1.0955294244968274,0.9883074887747738,0,0.0
0x668b61fc6013de32175244ef32178bd77c83e4d8ef9ab281c8619618d1e8462aa24caf14eebc10ce331a9312a9da2adc61f93ea066bd1e74,494.1537443873869,sell,limit,PRIME,USDC,69.44444444444444,500.0,9.08747380490258,0.9883074887747738,0,0.0
0x6444c6a95da99c91b2d8853e47d5b3bb6091f071ff3b44486e9d318738677c12a24caf14eebc10ce331a9312a9da2adc61f93ea066bd1e58,494.1537443873869,sell,limit,PRIME,USDC,66.66666666666667,500.0,9.08747380490258,0.9883074887747738,0,0.0
0x6c6ffb2b000d87c7f35aebdb2ae8762923b8db9a130007c0ed8c373ac6807688a24caf14eebc10ce331a9312a9da2adc61f93ea066bd1e17,988.3074887747738,sell,limit,PRIME,USDC,128.2051282051282,1000.0,9.08747380490258,0.9883074887747738,0,0.0
0x3ada187beffd567b0d93986361bed2463eda79a6c324221aa5e6424811118565a24caf14eebc10ce331a9312a9da2adc61f93ea066bd1da8,988.3074887747738,sell,limit,SUPER,USDC,1754.3859649122808,1000.0,0.6483425249039779,0.9883074887747738,0,0.0
0xfc823fa876de846807f29deaff9c34ccf672a936047e9118d8f8ff8c8f662c10a24caf14eebc10ce331a9312a9da2adc61f93ea066bd1d70,988.3074887747738,sell,limit,ONDO,USDC,1000.0000000000001,1000.0,1.0955294244968274,0.9883074887747738,0,0.0
0xec6832c14f1a875a9a3b479f0a45bedb1c8136b523e556c672002ab1477cbedc7827afab37ebc0f9cdc6b0d68db0470a0c1d4c84678628f1,666.382541299661,sell,limit,ETH,RNDR,,100.00000000000001,3415.0,6.6638254129966095,0,0.0
0x0d3614fc0360c11c58165f90cb124f2ce16d1a2a399fd11f4153bb9ff29ca59a7827afab37ebc0f9cdc6b0d68db0470a0c1d4c84678628be,691.4747759259899,sell,limit,ETH,RNDR,,103.7654399794735,3415.0,6.6638254129966095,0,0.0
