uid,amount_usd,token_bought_symbol,token_sold_symbol,token_bought_amount,token_sold_amount,token_bought_price_usd,token_sold_price_usd,fulfill
0x47761d04b639604b8c5de23bf4b3267e1e58c84bd1291215294cc53062da6c9355c53b1ee775061ede288695e96aa0cc85fc93a166e00378,7139.982728997967,WETH,LMEOW,89.54363192552836,0.002,3359.4200000000005,3569991.364498983,0
0x614306a7fb24b137e2d354eb14556b6a9c685a142ee56855dc50ed1c86cf2cd495eec544a7cf2e6a65a71039d58823f4564a631966df8e00,30438.69843207912,USDT,WBTC,52250.0,5e-11,1.0168453008816105,608773968641582.4,0
0x40457a05a48f61f2a3f67540b67c0358c2a7f3a0a37242169257ebe42336922395eec544a7cf2e6a65a71039d58823f4564a631966df8d9f,30438.69843207912,USDT,WBTC,52000.0,5e-11,1.0168453008816105,608773968641582.4,0
0x88ad102dcf9debeaaa37ceb4d792dbfd4704de98909951bf2c33d39d2be4225495eec544a7cf2e6a65a71039d58823f4564a631966df8d76,30438.69843207912,USDT,WBTC,51750.0,5e-11,1.0168453008816105,608773968641582.4,0
0xe6df46025a8b86d21c5724e4f7520457754b9ff3e18b36f3c3a422bd9893bc8595eec544a7cf2e6a65a71039d58823f4564a631966df8d4c,30438.69843207912,USDT,WBTC,51500.0,5e-11,1.0168453008816105,608773968641582.4,0
0x992405d261ea9beec97eb7e6822f9a6f0659e04e1c11d06a5578f89d4b515a9695eec544a7cf2e6a65a71039d58823f4564a631966df8d23,30438.69843207912,USDT,WBTC,51250.0,5e-11,1.0168453008816105,608773968641582.4,0
0xbdb9f93aee8c52d328daa842962230b114a0f0fcbb2123ef1cbf27c9eb8f455a95eec544a7cf2e6a65a71039d58823f4564a631966df8cf8,30438.69843207912,USDT,WBTC,51000.0,5e-11,1.0168453008816105,608773968641582.4,0
0xf530a4f05b64586a668cd61269fed263957caacb0dc9f6c8ab72e0afe90cbc2d95eec544a7cf2e6a65a71039d58823f4564a631966df8cbd,30438.69843207912,USDT,WBTC,50750.0,5e-11,1.0168453008816105,608773968641582.4,0
0x20dc17b81eff4690895374a48173ce33fb5804d1163368ef908450616af42bd095eec544a7cf2e6a65a71039d58823f4564a631966df8c67,60877.39686415824,USDT,WBTC,100000.0,1e-10,1.0168453008816105,608773968641582.4,0
0xa37d7c2b810048868433e274cc571f2b3f77a840099bd0313ad1288c0ed13acc95eec544a7cf2e6a65a71039d58823f4564a631966df8c45,60877.39686415824,USDT,WBTC,99000.0,1e-10,1.0168453008816105,608773968641582.4,0
0x2e3319e7a42be2f23accd2018fd2ad1f40ae3e0867923f6add8efe8e741b437595eec544a7cf2e6a65a71039d58823f4564a631966df8c23,60877.39686415824,USDT,WBTC,98000.0,1e-10,1.0168453008816105,608773968641582.4,0
0xa4ff2580d2de31535e619832815bacc193cbd948773b6acc02120fbe0b6cb20195eec544a7cf2e6a65a71039d58823f4564a631966df8ac5,60877.39686415824,USDT,WBTC,97000.0,1e-10,1.0168453008816105,608773968641582.4,0
0xbc2961e6f775e316519d88b0cda4ead3b59cff6369af55e6153277b146c9955d95eec544a7cf2e6a65a71039d58823f4564a631966df8aa2,60877.39686415824,USDT,WBTC,96000.0,1e-10,1.0168453008816105,608773968641582.4,0
0x2fa8fd60b8f5c850f11c5eeae17b96d6cb788e7f1a54be4b33bfe1ded5322993125dbe70459b36a4c71664dcc97224eafeb4aee066df8a93,3341.636789982686,USDC,SWISE,17959.036646,99772.42581150238,1.0174685504702754,0.03349258838605327,0
0xf8a1dc26566d546550cb401bfd33ab15ebf42066c1cc2264329e444c433a4e6695eec544a7cf2e6a65a71039d58823f4564a631966df8a61,60877.39686415824,USDT,WBTC,95000.0,1e-10,1.0168453008816105,608773968641582.4,0
