uid,amount_usd,token_bought_symbol,token_sold_symbol,token_bought_amount,token_sold_amount,token_bought_price_usd,token_sold_price_usd,fulfill
0x5cee0a44b67831e93d5b8983e93a41fa7ffad0c08f728f0ee48a315f4beffaa8a94d1199c5c23e1bb8d5d7cb427c96c5db38052466cbbadb,6382.146216519338,USDC,OLAS,60000.0,4000.0000000000005,1.012831606144261,1.5955365541298343,0
0xdcd6fa40e9cd801bdcff1e506ee86edff85a08971aba8ff2ed1f504810ae1d31a94d1199c5c23e1bb8d5d7cb427c96c5db38052466cbbaab,4786.609662389503,USDC,OLAS,30000.0,3000.0,1.012831606144261,1.5955365541298343,0
0x89220242c8b71fdedcfe532410e3476edfc54be29617813a34ce4530730b2ebda94d1199c5c23e1bb8d5d7cb427c96c5db38052466cbba7f,3191.073108259669,USDC,OLAS,18000.0,2000.0000000000002,1.012831606144261,1.5955365541298343,0
0x052d63ddb78751d6a96d6b5112f6cb2d11e35d84aa8381455aa304c48e740b48a94d1199c5c23e1bb8d5d7cb427c96c5db38052466cbba53,1595.5365541298345,USDC,OLAS,8000.0,1000.0000000000001,1.012831606144261,1.5955365541298343,0
0x544187cb6f94c529fa7a409d33c2745ebee2657dabe3569ce1b3cf797551621bd1134c2ac58cf9c283e6cd560ba2d46cc477e7da66cb3c70,21321.691437683196,DAI,COW,42390.0,90000.0,1.0140002168663826,0.2369076826409244,0
0x84a2893a829c76fe3702703a8f07b9bd33710958c23eeb84749180bfbd23c6a3bd5fbf3b3a09170d56f3400b90f432c61feedfa966cae741,4264.33828753664,USDC,COW,10260.0,18000.0,1.012831606144261,0.2369076826409244,0
0x86031f209e6bceebda05093849cd606ad949ba57e6407a2517b77b923be990a9bd5fbf3b3a09170d56f3400b90f432c61feedfa966cae66f,4295.289642260594,USDC,COW,9246.630135,18130.647323796868,1.012831606144261,0.2369076826409244,0
0x0560950f79464075d47e0dcfa277db5b1d989dc95da68eaa899da12fb347338e048669c431230a9a8298b7ec045f1e1137827cca66cae66a,90.25530079029222,DAI,UNI,200.00000000000003,10.0,1.0140002168663826,9.025530079029222,0
0x25fed23042b117d647f6ed007d8253952b5f2f14db69c8cea24e66a87c91361d048669c431230a9a8298b7ec045f1e1137827cca66cae661,95.00557977925497,DAI,UNI,200.00000000000003,10.526315789473685,1.0140002168663826,9.025530079029222,0
0x6c890e8a43e10bfb41885ae385ff59f59a4e0ec859479561d24b348f169b7f82048669c431230a9a8298b7ec045f1e1137827cca66cae654,100.28366754476913,DAI,UNI,200.00000000000003,11.11111111111111,1.0140002168663826,9.025530079029222,0
0x00d799d52d9cd7092523029aefa5e0a33e0c4125a8a1848cc0ac1833e2139111048669c431230a9a8298b7ec045f1e1137827cca66cae648,106.1827068121085,DAI,UNI,200.00000000000003,11.764705882352942,1.0140002168663826,9.025530079029222,0
0x4013e8c247d8286eb4bde1158edd406dc37d7d4df79937ffd68db504f35baccc048669c431230a9a8298b7ec045f1e1137827cca66cae63d,112.81912598786529,DAI,UNI,200.00000000000003,12.500000000000002,1.0140002168663826,9.025530079029222,0
0xd8503b2f025679d8681f6575cf5ec8fe95fdf549d9b9ed22678a1b2bcfbd0c85048669c431230a9a8298b7ec045f1e1137827cca66cae62f,120.34040105372299,DAI,UNI,200.00000000000003,13.333333333333336,1.0140002168663826,9.025530079029222,0
0x6cd727387d9143bbde1843adaa1f81995295fd79838d8a9a2cf6caba7b8ec83c048669c431230a9a8298b7ec045f1e1137827cca66cae601,150.4255013171537,DAI,UNI,200.00000000000003,16.666666666666668,1.0140002168663826,9.025530079029222,0
0x36f1e15d7cbdcbae29bf044ce1ecdda63ad1f06d8e1eae14d35a602df582e73fbd5fbf3b3a09170d56f3400b90f432c61feedfa966ca7035,4295.289642260594,USDC,COW,9246.630135,18130.647323796868,1.012831606144261,0.2369076826409244,0
0x2e0aab0861b3181830e4e2702085a2643381a2fe27647d335add3191c135a3e14a0573f70e77a28dd079c0e079174135ab6b41c566ca6004,135.38295118543834,USDC,UNI,370.5,15.000000000000002,1.012831606144261,9.025530079029222,0
0x2b6c14c976a89a0de33641397387081cb18e43afc9a59465f59e97f46081d751b33af1213a8c1efdd0339857a8388d27eb8b137f66c95d8e,317.2418305458426,USDT,UNI,1000.0,35.1493848857645,1.0122111969123249,9.025530079029222,0
0xacda983249c4232b8a7271f3e1688992c59e252a92a1cd681dd0f805d976df19b33af1213a8c1efdd0339857a8388d27eb8b137f66c95d6d,509.3414265817846,USDT,UNI,1000.0,56.43340857787811,1.0122111969123249,9.025530079029222,0
0xd38549b3977b8d7637bf4a1927bacb9cf9b638b1830619cee010ea3e809cb825b332b642a588fb9755e835ec26ac95915404947b66c9274e,2087.033425936475,WETH,FUND,5.0,2.5e-05,3344.1100000000006,83481337.037459,0
0xc4e2c31f4def3ba3d34e348945d7400cbf1a2c335476768efa52395289c68373b332b642a588fb9755e835ec26ac95915404947b66c92744,2087.033425936475,WETH,FUND,3.5000000000000004,2.5e-05,3344.1100000000006,83481337.037459,0
0x1fe78a0355f038b9a46ca59ce6643c1496dd9fe0df061e8e624c7b611b50c99db332b642a588fb9755e835ec26ac95915404947b66c92735,2087.033425936475,WETH,FUND,3.0250000000000004,2.5e-05,3344.1100000000006,83481337.037459,0
0x20cad49a5e6c7b8eb3414431cfa420db9fdcde68ecd7e38d92df8ab4b30bd83a220a3b75f8ec07a930ca06893d0f76fc3b907b8f66c8f53d,8857.903648825,USDC,CAW,18400.0,100000000000.0,1.012831606144261,8.857903648825e-08,0
0xb3ae3a8e7871bc129ff00d8d807ab56245e0ab17b2f72392b868d4bdac205160220a3b75f8ec07a930ca06893d0f76fc3b907b8f66c8f524,8857.903648825,USDC,CAW,17400.0,100000000000.0,1.012831606144261,8.857903648825e-08,0
0xe66d15d97be79a1c9bd4b80b8d5965d9f83bbb1864119579d497af279a992758220a3b75f8ec07a930ca06893d0f76fc3b907b8f66c8f50a,8857.903648825,USDC,CAW,16400.0,100000000000.0,1.012831606144261,8.857903648825e-08,0
0xfa71056fb4f927746b24dcc6e48c3b0b3548d226544f37307a0f8a528b819ba3220a3b75f8ec07a930ca06893d0f76fc3b907b8f66c8f4f0,8857.903648825,USDC,CAW,15400.0,100000000000.0,1.012831606144261,8.857903648825e-08,0
0x5b8f1842e0a4ed2d0b5392f5eebe2f68ee1dedd22e00dc3f35625842d47c8fdc220a3b75f8ec07a930ca06893d0f76fc3b907b8f66c8f4d4,8857.903648825,USDC,CAW,14440.0,100000000000.0,1.012831606144261,8.857903648825e-08,0
0xf8ec6e463fc5b330d8b0d655383b5b20d9aa9cfaccdca2f083dc21d546446db65c10c47b2d848e06a5dffa45b3bc10860797cdad66c8331c,111.54669827822283,USDC,AKRO,695.0,25000.0,1.012831606144261,0.004461867931128913,0
0x8d721f06c0a774e3386c917456cc90bd75ab0b42ee319f5f7b105dcea4551fe75c10c47b2d848e06a5dffa45b3bc10860797cdad66c832fc,111.54669827822283,USDC,AKRO,542.5,25000.0,1.012831606144261,0.004461867931128913,0
